campaign_id,brand_name,product_category,platform,country,target_segment,start_date,end_date,ad_text,primary_call_to_action,image_path,impressions,clicks,conversions,reach,spend,revenue,currency,ctr,conversion_rate,engagement_rate,roi,is_viral
C0772,Brand_11,fashion,instagram,US,Millennial Professionals,2024-03-01,2024-03-18,New arrivals in fashion just dropped. Don't miss out!,Learn more,images/c0772.jpg,244811,3400,72,145481,1116.07,3600,USD,0.013888264824701504,0.021176470588235293,0.014182369256283418,2.225604128773285,0
C0773,Brand_15,beauty,google_ads,IN,Millennial Professionals,2023-04-13,2023-05-14,Discover premium beauty curated for Millennial Professionals. Click to explore.,Shop now,images/c0773.jpg,82627,1679,65,61290,567.88,2600,USD,0.020320234305977465,0.03871351995235259,0.021106902102218404,3.578432063111925,1
C0774,Brand_16,fashion,instagram,IN,Millennial Professionals,2023-04-02,2023-05-16,New arrivals in fashion just dropped. Don't miss out!,Get offer,images/c0774.jpg,126000,1882,68,97110,635.9,3400,USD,0.014936507936507937,0.036131774707757705,0.015476190476190477,4.34675263406196,0
C0775,Brand_16,beauty,facebook,SG,Families,2024-06-19,2024-07-24,Upgrade your beauty game with exclusive deals for SG.,Learn more,images/c0775.jpg,73366,470,17,59088,625.74,680,USD,0.006406237221601286,0.036170212765957444,0.006637952184935801,0.0867133314156039,0
C0776,Brand_6,grocery,instagram,UK,Millennial Professionals,2024-05-26,2024-06-07,New arrivals in grocery just dropped. Don't miss out!,Sign up,images/c0776.jpg,40793,488,17,32079,238.91,510,USD,0.01196283676120903,0.03483606557377049,0.01237957492707082,1.1346950734586247,0
C0777,Brand_14,fashion,google_ads,SG,Millennial Professionals,2023-05-01,2023-06-10,Limited time offer on our fashion collection. Shop now and save big!,Sign up,images/c0777.jpg,81022,1716,35,56726,553.3,1750,USD,0.0211794327466614,0.020396270396270396,0.02161141418380193,2.1628411350081334,1
C0778,Brand_18,grocery,facebook,AE,Millennial Professionals,2023-10-11,2023-10-21,Discover premium grocery curated for Millennial Professionals. Click to explore.,Shop now,images/c0778.jpg,43704,507,17,37003,274.25,510,USD,0.011600768808347062,0.03353057199211045,0.011989749222039173,0.8596171376481313,0
C0779,Brand_5,luxury,tiktok,SG,Millennial Professionals,2024-11-17,2024-11-26,Limited time offer on our luxury collection. Shop now and save big!,Sign up,images/c0779.jpg,8547,87,1,4826,56.21,400,USD,0.010179010179010179,0.011494252873563218,0.010296010296010296,6.116171499733144,0
C0780,Brand_10,beauty,tiktok,US,Families,2024-09-23,2024-10-29,Limited time offer on our beauty collection. Shop now and save big!,Shop now,images/c0780.jpg,73852,943,32,53862,337.27,1280,USD,0.012768780804852949,0.033934252386002124,0.013202079835346369,2.7951789367569013,0
C0781,Brand_2,grocery,facebook,SG,Gen Z - Urban,2024-05-11,2024-06-19,Limited time offer on our grocery collection. Shop now and save big!,Shop now,images/c0781.jpg,81383,669,20,65576,642.91,600,USD,0.008220390007741175,0.029895366218236172,0.008466141577479326,-0.06674340109813189,0
C0782,Brand_8,luxury,google_ads,UK,Families,2024-03-05,2024-03-24,New arrivals in luxury just dropped. Don't miss out!,Learn more,images/c0782.jpg,60321,1304,37,35326,651.31,14800,USD,0.02161767875201008,0.028374233128834355,0.02223106380862386,21.723434309315074,1
C0783,Brand_4,electronics,facebook,IN,Millennial Professionals,2024-02-27,2024-03-17,Upgrade your electronics game with exclusive deals for IN.,Learn more,images/c0783.jpg,32168,187,5,26198,138.0,1000,USD,0.00581323053966675,0.026737967914438502,0.005968664511315593,6.246376811594203,0
C0784,Brand_3,luxury,google_ads,AE,Gen Z - Urban,2024-03-22,2024-04-07,Discover premium luxury curated for Gen Z - Urban. Click to explore.,Get offer,images/c0784.jpg,74454,1545,40,61184,719.57,16000,USD,0.02075106777339028,0.025889967637540454,0.021288312246487764,21.235501757994356,1
C0785,Brand_6,luxury,youtube,SG,Students,2023-07-18,2023-08-16,New arrivals in luxury just dropped. Don't miss out!,Learn more,images/c0785.jpg,138537,1198,14,88142,1460.61,5600,USD,0.00864750932963757,0.011686143572621035,0.008748565365209295,2.8340145555624026,0
C0786,Brand_11,beauty,instagram,EU,HNI / Affluent,2023-03-03,2023-03-27,Discover premium beauty curated for HNI / Affluent. Click to explore.,Shop now,images/c0786.jpg,75056,465,21,39611,419.93,840,USD,0.006195374120656577,0.04516129032258064,0.006475165209976551,1.0003333888981496,0
C0787,Brand_15,luxury,tiktok,SG,Families,2023-08-14,2023-09-08,Top-rated luxury loved by customers like you. Check it out.,Learn more,images/c0787.jpg,44801,658,9,33978,205.03,3600,USD,0.014687172161335684,0.013677811550151976,0.014888060534363073,16.558406086914108,0
C0788,Brand_20,beauty,google_ads,UK,Millennial Professionals,2023-03-30,2023-05-02,Top-rated beauty loved by customers like you. Check it out.,Get offer,images/c0788.jpg,114728,2595,128,69307,1014.68,5120,USD,0.022618715570741233,0.04932562620423892,0.023734397880203612,4.045925809122088,1
C0789,Brand_7,grocery,tiktok,AE,Families,2023-01-15,2023-02-18,Discover premium grocery curated for Families. Click to explore.,Learn more,images/c0789.jpg,17461,205,11,13367,100.87,330,USD,0.011740450146039746,0.05365853658536585,0.012370425519729684,2.271537622682661,0
C0790,Brand_11,luxury,google_ads,SG,HNI / Affluent,2023-06-02,2023-07-15,Limited time offer on our luxury collection. Shop now and save big!,Get offer,images/c0790.jpg,43099,918,7,29116,340.49,2800,USD,0.021299798139167964,0.007625272331154684,0.02146221490057774,7.223442685541426,1
C0791,Brand_2,fashion,tiktok,EU,HNI / Affluent,2023-02-04,2023-03-10,Top-rated fashion loved by customers like you. Check it out.,Get offer,images/c0791.jpg,52192,689,18,36608,191.46,900,USD,0.013201256897608829,0.026124818577648767,0.013546137339055794,3.700720777185835,0
C0792,Brand_16,fashion,tiktok,AE,Millennial Professionals,2023-03-27,2023-05-08,Limited time offer on our fashion collection. Shop now and save big!,Get offer,images/c0792.jpg,120675,1570,47,81406,706.63,2350,USD,0.013010151232649678,0.029936305732484077,0.013399627097576134,2.325644255126445,0
C0793,Brand_7,beauty,youtube,US,Millennial Professionals,2024-10-25,2024-11-06,Limited time offer on our beauty collection. Shop now and save big!,Get offer,images/c0793.jpg,48338,417,10,37856,703.9,400,USD,0.008626753278993753,0.023980815347721823,0.008833629856427655,-0.43173746270777097,0
C0794,Brand_10,beauty,tiktok,UK,HNI / Affluent,2023-01-25,2023-03-02,Upgrade your beauty game with exclusive deals for UK.,Learn more,images/c0794.jpg,95239,1296,35,83582,398.16,1400,USD,0.01360787072522811,0.02700617283950617,0.013975367234011276,2.516174402250351,0
C0795,Brand_13,beauty,youtube,EU,Students,2024-12-21,2024-12-28,Limited time offer on our beauty collection. Shop now and save big!,Get offer,images/c0795.jpg,65448,630,8,47097,966.33,320,USD,0.009625962596259627,0.012698412698412698,0.009748197041926416,-0.668850185754349,0
C0796,Brand_11,grocery,instagram,US,Students,2023-10-04,2023-11-14,Top-rated grocery loved by customers like you. Check it out.,Learn more,images/c0796.jpg,77475,856,42,64883,496.86,1260,USD,0.011048725395288802,0.04906542056074766,0.011590835753468861,1.5359256128486898,0
C0797,Brand_3,grocery,youtube,EU,Gen Z - Urban,2024-06-11,2024-07-11,Limited time offer on our grocery collection. Shop now and save big!,Shop now,images/c0797.jpg,87012,411,15,72321,772.06,450,USD,0.004723486415666805,0.0364963503649635,0.004895876430837126,-0.417143745304769,0
C0798,Brand_13,electronics,tiktok,UK,Gen Z - Urban,2024-01-10,2024-02-09,Discover premium electronics curated for Gen Z - Urban. Click to explore.,Shop now,images/c0798.jpg,67855,1251,9,41556,302.3,1800,USD,0.018436371674894998,0.007194244604316547,0.018569007442340284,4.954349983460139,0
C0799,Brand_18,beauty,facebook,US,Millennial Professionals,2024-07-06,2024-07-20,Upgrade your beauty game with exclusive deals for US.,Learn more,images/c0799.jpg,112126,1140,36,72743,457.87,1440,USD,0.0101671334034925,0.031578947368421054,0.010488200774129104,2.1449974883700613,0
C0800,Brand_8,electronics,youtube,US,HNI / Affluent,2024-11-27,2024-12-31,New arrivals in electronics just dropped. Don't miss out!,Shop now,images/c0800.jpg,70729,441,16,61214,1414.59,3200,USD,0.006235066238742241,0.036281179138321996,0.006461281793889352,1.262139559872472,0
C0801,Brand_3,electronics,youtube,AE,Students,2024-05-28,2024-07-07,Limited time offer on our electronics collection. Shop now and save big!,Get offer,images/c0801.jpg,40431,242,3,33402,464.06,600,USD,0.0059855061710073956,0.012396694214876033,0.006059706660730627,0.29293625824246866,0
C0802,Brand_18,grocery,youtube,AE,HNI / Affluent,2024-01-12,2024-01-23,Discover premium grocery curated for HNI / Affluent. Click to explore.,Get offer,images/c0802.jpg,121498,827,28,92339,1372.77,840,USD,0.00680669640652521,0.03385731559854897,0.007037152874944444,-0.3880985161389016,0
C0803,Brand_3,fashion,tiktok,SG,Families,2023-03-20,2023-04-02,Discover premium fashion curated for Families. Click to explore.,Sign up,images/c0803.jpg,307174,2748,5,177536,1358.21,250,USD,0.008946069654332723,0.001819505094614265,0.008962347073645556,-0.8159342075231371,0
C0804,Brand_4,beauty,tiktok,SG,Millennial Professionals,2024-06-17,2024-06-25,New arrivals in beauty just dropped. Don't miss out!,Get offer,images/c0804.jpg,146343,2023,66,128029,708.92,2640,USD,0.013823688184607394,0.03262481463173505,0.014274683449157118,2.7239744964170853,0
C0805,Brand_18,beauty,tiktok,US,Students,2024-03-30,2024-04-07,New arrivals in beauty just dropped. Don't miss out!,Learn more,images/c0805.jpg,226487,3228,133,153345,1900.63,5320,USD,0.01425247365190938,0.04120198265179678,0.014839703824060541,1.7990718866902025,0
C0806,Brand_3,fashion,facebook,UK,Families,2024-02-26,2024-04-10,New arrivals in fashion just dropped. Don't miss out!,Sign up,images/c0806.jpg,96967,1005,22,57453,466.07,1100,USD,0.010364350758505472,0.021890547263681594,0.010591232068641909,1.3601604909133822,0
C0807,Brand_16,grocery,google_ads,UK,Students,2024-04-13,2024-05-09,Top-rated grocery loved by customers like you. Check it out.,Learn more,images/c0807.jpg,101158,1851,65,67945,615.1,1950,USD,0.018298107910397595,0.03511615343057806,0.018940667075268394,2.1702162250040646,1
C0808,Brand_10,beauty,youtube,SG,Students,2024-01-16,2024-02-10,Limited time offer on our beauty collection. Shop now and save big!,Learn more,images/c0808.jpg,83220,83,1,62902,1082.96,40,USD,0.000997356404710406,0.012048192771084338,0.0010093727469358328,-0.9630641944300805,0
C0809,Brand_12,electronics,tiktok,SG,HNI / Affluent,2023-06-14,2023-07-25,New arrivals in electronics just dropped. Don't miss out!,Learn more,images/c0809.jpg,173853,3036,31,103353,776.09,6200,USD,0.017463029110800502,0.010210803689064558,0.01764134067286731,6.988764189720264,0
C0810,Brand_6,beauty,facebook,SG,Gen Z - Urban,2023-02-12,2023-03-11,Top-rated beauty loved by customers like you. Check it out.,Learn more,images/c0810.jpg,169391,1293,56,98685,737.25,2240,USD,0.0076332272670921126,0.04331013147718484,0.007963823343625104,2.0383180739233637,0
C0811,Brand_15,electronics,youtube,SG,Millennial Professionals,2024-07-29,2024-08-07,New arrivals in electronics just dropped. Don't miss out!,Sign up,images/c0811.jpg,89789,329,4,54321,1401.27,800,USD,0.0036641459421532705,0.0121580547112462,0.0037086948289879605,-0.4290893261113133,0
C0812,Brand_5,electronics,tiktok,UK,Millennial Professionals,2024-06-30,2024-07-26,Limited time offer on our electronics collection. Shop now and save big!,Shop now,images/c0812.jpg,79539,1257,30,53338,374.92,6000,USD,0.01580356806095123,0.02386634844868735,0.01618074152302644,15.003414061666488,0
C0813,Brand_13,luxury,facebook,AE,Families,2023-06-09,2023-06-16,Top-rated luxury loved by customers like you. Check it out.,Sign up,images/c0813.jpg,54774,384,0,35772,294.99,0,USD,0.007010625479241976,0.0,0.007010625479241976,-1.0,0
C0814,Brand_10,luxury,youtube,UK,Millennial Professionals,2024-08-01,2024-09-05,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0814.jpg,95814,935,13,65890,1046.48,5200,USD,0.009758490408499802,0.013903743315508022,0.00989416995428643,3.9690390642917213,0
C0815,Brand_16,fashion,facebook,EU,HNI / Affluent,2023-04-30,2023-05-26,Limited time offer on our fashion collection. Shop now and save big!,Get offer,images/c0815.jpg,189203,2124,71,143652,1239.67,3550,USD,0.01122603764210927,0.033427495291902073,0.011601295962537592,1.8636653302895123,0
C0816,Brand_20,beauty,tiktok,US,Gen Z - Urban,2023-12-01,2023-12-11,Top-rated beauty loved by customers like you. Check it out.,Learn more,images/c0816.jpg,84336,967,51,60101,425.72,2040,USD,0.011466040599506734,0.052740434332988625,0.0120707645608044,3.7918819881612325,0
C0817,Brand_19,grocery,facebook,US,Millennial Professionals,2023-01-24,2023-02-05,Top-rated grocery loved by customers like you. Check it out.,Get offer,images/c0817.jpg,187931,2447,110,133652,884.27,3300,USD,0.013020736334080062,0.04495300367797303,0.01360605754239588,2.7318918429891323,0
C0818,Brand_3,grocery,tiktok,SG,Students,2023-11-22,2024-01-06,Top-rated grocery loved by customers like you. Check it out.,Shop now,images/c0818.jpg,75439,1131,45,46848,408.17,1350,USD,0.014992245390315354,0.03978779840848806,0.015588753827595806,2.307445427150452,0
C0819,Brand_12,luxury,facebook,EU,Students,2024-01-14,2024-02-14,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0819.jpg,198167,1359,26,137728,1566.58,10400,USD,0.006857852215555567,0.01913171449595291,0.006989054686199014,5.638665117644806,0
C0820,Brand_10,electronics,youtube,US,Students,2024-07-28,2024-08-09,Discover premium electronics curated for Students. Click to explore.,Get offer,images/c0820.jpg,80095,774,16,56243,807.77,3200,USD,0.009663524564579562,0.020671834625323,0.009863287346276298,2.9615237010535176,0
C0821,Brand_14,luxury,youtube,SG,Students,2024-02-29,2024-03-15,Top-rated luxury loved by customers like you. Check it out.,Shop now,images/c0821.jpg,33819,270,5,25350,374.2,2000,USD,0.007983677814246429,0.018518518518518517,0.008131523699695437,4.344735435595938,0
C0822,Brand_5,beauty,youtube,AE,HNI / Affluent,2023-12-10,2023-12-21,Top-rated beauty loved by customers like you. Check it out.,Get offer,images/c0822.jpg,136602,1923,64,122926,1838.58,2560,USD,0.014077392717529757,0.033281331253250133,0.014545907087743956,0.3923789011084642,0
C0823,Brand_3,fashion,tiktok,EU,Families,2024-02-29,2024-03-18,Top-rated fashion loved by customers like you. Check it out.,Get offer,images/c0823.jpg,36638,490,16,24155,194.68,800,USD,0.013374092472296522,0.0326530612244898,0.013810797532616409,3.1093075816724878,0
C0824,Brand_19,beauty,facebook,SG,Students,2023-10-24,2023-12-05,Upgrade your beauty game with exclusive deals for SG.,Shop now,images/c0824.jpg,24682,153,6,18909,103.86,240,USD,0.006198849363908921,0.0392156862745098,0.006441941495826918,1.3108030040439052,0
C0825,Brand_10,grocery,youtube,AE,HNI / Affluent,2024-04-19,2024-05-10,Limited time offer on our grocery collection. Shop now and save big!,Shop now,images/c0825.jpg,16515,73,2,11972,274.75,60,USD,0.004420224038752649,0.0273972602739726,0.004541326067211626,-0.7816196542311192,0
C0826,Brand_5,electronics,youtube,EU,Students,2023-05-08,2023-06-02,Upgrade your electronics game with exclusive deals for EU.,Learn more,images/c0826.jpg,126466,1021,20,105734,1318.26,4000,USD,0.008073316148213749,0.019588638589618023,0.008231461420460835,2.034302793075721,0
C0827,Brand_16,beauty,instagram,IN,Families,2024-05-19,2024-05-30,Top-rated beauty loved by customers like you. Check it out.,Sign up,images/c0827.jpg,53129,633,29,41348,843.48,1160,USD,0.011914397033635114,0.045813586097946286,0.012460238287940673,0.37525489638165693,0
C0828,Brand_19,luxury,google_ads,AE,Families,2024-10-05,2024-11-11,Limited time offer on our luxury collection. Shop now and save big!,Sign up,images/c0828.jpg,13834,325,4,9214,276.69,1600,USD,0.02349284371837502,0.012307692307692308,0.02378198641029348,4.782644837182406,1
C0829,Brand_17,grocery,instagram,US,Millennial Professionals,2024-08-18,2024-08-28,Discover premium grocery curated for Millennial Professionals. Click to explore.,Sign up,images/c0829.jpg,8870,50,1,5631,50.0,30,USD,0.005636978579481398,0.02,0.0057497181510710255,-0.4,0
C0830,Brand_15,beauty,youtube,SG,Gen Z - Urban,2023-10-07,2023-11-06,Upgrade your beauty game with exclusive deals for SG.,Sign up,images/c0830.jpg,37818,243,3,23127,525.23,120,USD,0.006425511661113755,0.012345679012345678,0.00650483896557195,-0.771528663633075,0
C0831,Brand_2,electronics,youtube,UK,Gen Z - Urban,2024-06-10,2024-06-29,Discover premium electronics curated for Gen Z - Urban. Click to explore.,Shop now,images/c0831.jpg,42574,78,2,21502,474.51,400,USD,0.0018321041010945648,0.02564102564102564,0.0018790811293277587,-0.15702514172514803,0
C0832,Brand_20,beauty,google_ads,US,Families,2024-12-02,2024-12-28,New arrivals in beauty just dropped. Don't miss out!,Sign up,images/c0832.jpg,128307,2253,114,78774,1084.8,4560,USD,0.01755944726320466,0.05059920106524634,0.01844794126587014,3.2035398230088497,0
C0833,Brand_4,grocery,google_ads,US,Millennial Professionals,2023-01-14,2023-01-29,Top-rated grocery loved by customers like you. Check it out.,Sign up,images/c0833.jpg,99336,2212,46,65368,610.11,1380,USD,0.02226785858097769,0.020795660036166366,0.022730933397761135,1.2618872006687318,1
C0834,Brand_12,luxury,tiktok,US,Millennial Professionals,2023-04-15,2023-05-05,Discover premium luxury curated for Millennial Professionals. Click to explore.,Learn more,images/c0834.jpg,102447,1664,19,68074,641.09,7600,USD,0.016242544925668883,0.01141826923076923,0.016428006676623034,10.854809777098378,0
C0835,Brand_7,grocery,google_ads,EU,HNI / Affluent,2024-06-28,2024-08-09,Limited time offer on our grocery collection. Shop now and save big!,Get offer,images/c0835.jpg,190891,3727,142,128288,1375.02,4260,USD,0.01952423110570954,0.038100348806010195,0.020268111121006228,2.0981367543744818,1
C0836,Brand_15,fashion,instagram,SG,Gen Z - Urban,2024-05-06,2024-06-04,New arrivals in fashion just dropped. Don't miss out!,Sign up,images/c0836.jpg,35691,407,5,27411,238.78,250,USD,0.011403435039645849,0.012285012285012284,0.011543526379199238,0.04698886003852919,0
C0837,Brand_5,luxury,google_ads,UK,Families,2023-06-26,2023-07-22,Limited time offer on our luxury collection. Shop now and save big!,Shop now,images/c0837.jpg,140250,3052,64,81536,960.2,25600,USD,0.021761140819964348,0.020969855832241154,0.0222174688057041,25.66111226827744,1
C0838,Brand_8,beauty,facebook,EU,Millennial Professionals,2023-11-11,2023-11-26,Discover premium beauty curated for Millennial Professionals. Click to explore.,Learn more,images/c0838.jpg,10769,60,2,6639,58.47,80,USD,0.005571547961742037,0.03333333333333333,0.005757266227133438,0.36822302035231746,0
C0839,Brand_3,luxury,instagram,IN,Gen Z - Urban,2024-05-10,2024-06-13,Limited time offer on our luxury collection. Shop now and save big!,Learn more,images/c0839.jpg,248090,3845,78,170148,1411.93,31200,USD,0.015498407835866016,0.020286085825747726,0.015812809867386837,21.097412761255868,0
C0840,Brand_4,fashion,google_ads,UK,Gen Z - Urban,2024-04-25,2024-05-09,New arrivals in fashion just dropped. Don't miss out!,Shop now,images/c0840.jpg,6542,138,4,4773,62.84,200,USD,0.021094466523998778,0.028985507246376812,0.021705900336288598,2.1826861871419476,1
C0841,Brand_3,electronics,instagram,IN,Gen Z - Urban,2024-09-08,2024-09-28,Top-rated electronics loved by customers like you. Check it out.,Learn more,images/c0841.jpg,25541,397,17,18258,150.32,3400,USD,0.015543635722955248,0.042821158690176324,0.01620923221487021,21.618414050026608,0
C0842,Brand_6,electronics,instagram,IN,Millennial Professionals,2023-10-12,2023-11-25,New arrivals in electronics just dropped. Don't miss out!,Sign up,images/c0842.jpg,170500,2183,20,114643,918.74,4000,USD,0.012803519061583578,0.009161704076958314,0.0129208211143695,3.3537888847769772,0
C0843,Brand_6,grocery,google_ads,SG,HNI / Affluent,2024-08-06,2024-08-17,Limited time offer on our grocery collection. Shop now and save big!,Shop now,images/c0843.jpg,42869,881,34,22786,364.16,1020,USD,0.020550980895285637,0.03859250851305335,0.021344094800438546,1.8009666080843583,1
C0844,Brand_17,beauty,facebook,US,Millennial Professionals,2024-07-04,2024-07-11,Limited time offer on our beauty collection. Shop now and save big!,Learn more,images/c0844.jpg,78750,1084,66,55476,503.18,2640,USD,0.013765079365079366,0.06088560885608856,0.014603174603174604,4.246631424142454,0
C0845,Brand_17,luxury,youtube,EU,HNI / Affluent,2023-07-09,2023-08-13,Limited time offer on our luxury collection. Shop now and save big!,Learn more,images/c0845.jpg,95479,379,7,57149,1407.43,2800,USD,0.003969459252819992,0.018469656992084433,0.0040427738036636325,0.9894417484350908,0
C0846,Brand_12,luxury,tiktok,SG,HNI / Affluent,2023-08-22,2023-09-24,Limited time offer on our luxury collection. Shop now and save big!,Sign up,images/c0846.jpg,55601,700,18,41395,223.85,7200,USD,0.01258970162407151,0.025714285714285714,0.012913436808690492,31.164395800759436,0
C0847,Brand_4,luxury,instagram,UK,Millennial Professionals,2024-05-22,2024-06-21,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0847.jpg,91476,1271,13,68381,774.99,5200,USD,0.013894354803445712,0.010228166797797011,0.014036468581923128,5.709763996954799,0
C0848,Brand_3,electronics,tiktok,IN,Students,2023-10-18,2023-11-23,Top-rated electronics loved by customers like you. Check it out.,Sign up,images/c0848.jpg,57598,907,8,36325,205.36,1600,USD,0.015747074551199693,0.008820286659316428,0.015885968262786904,6.791195948578106,0
C0849,Brand_15,beauty,google_ads,AE,Families,2024-03-14,2024-04-02,Limited time offer on our beauty collection. Shop now and save big!,Get offer,images/c0849.jpg,11873,177,4,8299,134.81,160,USD,0.014907773940874253,0.022598870056497175,0.015244672786995704,0.18685557451227652,0
C0850,Brand_12,beauty,instagram,EU,Students,2024-11-19,2024-12-02,Upgrade your beauty game with exclusive deals for EU.,Get offer,images/c0850.jpg,139400,1066,41,78389,807.45,1640,USD,0.007647058823529412,0.038461538461538464,0.007941176470588234,1.0310855161310297,0
C0851,Brand_17,fashion,instagram,SG,Students,2024-02-15,2024-03-30,Limited time offer on our fashion collection. Shop now and save big!,Learn more,images/c0851.jpg,45551,583,12,26631,346.71,600,USD,0.012798840859695725,0.02058319039451115,0.013062281837939891,0.7305529116552739,0
C0852,Brand_3,electronics,facebook,US,Millennial Professionals,2024-09-01,2024-10-03,Limited time offer on our electronics collection. Shop now and save big!,Learn more,images/c0852.jpg,70081,880,13,49846,292.45,2600,USD,0.012556898446083818,0.014772727272727272,0.012742398082219147,7.8904086168575835,0
C0853,Brand_14,luxury,youtube,EU,HNI / Affluent,2024-08-30,2024-09-23,Upgrade your luxury game with exclusive deals for EU.,Sign up,images/c0853.jpg,24684,320,5,20469,230.65,2000,USD,0.012963863231242911,0.015625,0.013166423594231081,7.671146759158898,0
C0854,Brand_16,grocery,tiktok,AE,HNI / Affluent,2023-10-13,2023-10-29,Upgrade your grocery game with exclusive deals for AE.,Shop now,images/c0854.jpg,165401,2918,114,126578,610.99,3420,USD,0.01764197314405596,0.03906785469499657,0.01833120718738097,4.597472953730831,0
C0855,Brand_4,electronics,tiktok,AE,Millennial Professionals,2024-10-05,2024-10-20,Limited time offer on our electronics collection. Shop now and save big!,Shop now,images/c0855.jpg,48107,943,29,23133,188.78,5800,USD,0.019602136903153388,0.030752916224814422,0.020204959777163408,29.723593601017058,1
C0856,Brand_2,fashion,tiktok,EU,Gen Z - Urban,2023-07-03,2023-08-03,Top-rated fashion loved by customers like you. Check it out.,Sign up,images/c0856.jpg,62196,968,32,42393,273.79,1600,USD,0.015563701845777864,0.03305785123966942,0.016078204386134158,4.843894955988166,0
C0857,Brand_5,electronics,google_ads,UK,Gen Z - Urban,2023-03-20,2023-04-29,Upgrade your electronics game with exclusive deals for UK.,Get offer,images/c0857.jpg,112171,2441,43,62814,750.41,8600,USD,0.021761417835269366,0.017615731257681278,0.022144761123641582,10.460401647099586,1
C0858,Brand_7,electronics,tiktok,AE,HNI / Affluent,2023-09-25,2023-11-05,New arrivals in electronics just dropped. Don't miss out!,Shop now,images/c0858.jpg,69725,1210,36,40028,426.22,7200,USD,0.01735389028325565,0.02975206611570248,0.017870204374327715,15.892684529116417,0
C0859,Brand_2,luxury,instagram,AE,Students,2023-11-19,2023-12-20,Upgrade your luxury game with exclusive deals for AE.,Get offer,images/c0859.jpg,57156,821,20,47171,359.46,8000,USD,0.01436419623486598,0.024360535931790498,0.014714115753376724,21.255605630668224,0
C0860,Brand_2,fashion,facebook,UK,Families,2024-12-24,2025-01-10,Upgrade your fashion game with exclusive deals for UK.,Get offer,images/c0860.jpg,67412,660,12,50420,573.82,600,USD,0.009790541743309797,0.01818181818181818,0.009968551593188156,0.04562406329510987,0
C0861,Brand_5,electronics,tiktok,AE,Gen Z - Urban,2024-08-05,2024-09-12,Top-rated electronics loved by customers like you. Check it out.,Get offer,images/c0861.jpg,68772,896,15,50265,354.8,3000,USD,0.013028558134124353,0.016741071428571428,0.013246670156459025,7.455467869222097,0
C0862,Brand_16,grocery,facebook,UK,Gen Z - Urban,2024-02-05,2024-02-28,Upgrade your grocery game with exclusive deals for UK.,Get offer,images/c0862.jpg,45046,68,2,28257,195.54,60,USD,0.0015095679971584603,0.029411764705882353,0.0015539670558984149,-0.6931574102485425,0
C0863,Brand_20,electronics,youtube,US,Gen Z - Urban,2023-01-29,2023-03-14,Limited time offer on our electronics collection. Shop now and save big!,Learn more,images/c0863.jpg,78703,955,20,44279,1556.66,4000,USD,0.012134226141316087,0.020942408376963352,0.012388346060505952,1.5696041524803104,0
C0864,Brand_12,electronics,google_ads,IN,Families,2024-01-25,2024-02-07,Upgrade your electronics game with exclusive deals for IN.,Sign up,images/c0864.jpg,53380,913,19,32420,999.87,3800,USD,0.01710378418883477,0.0208105147864184,0.017459722742600225,2.80049406422835,0
C0865,Brand_12,luxury,youtube,IN,Millennial Professionals,2023-09-11,2023-10-03,New arrivals in luxury just dropped. Don't miss out!,Shop now,images/c0865.jpg,60612,519,20,42848,801.97,8000,USD,0.008562660859235795,0.038535645472061654,0.008892628522404805,8.975435490105614,0
C0866,Brand_3,electronics,instagram,US,Millennial Professionals,2023-01-21,2023-03-03,New arrivals in electronics just dropped. Don't miss out!,Shop now,images/c0866.jpg,8781,42,0,5376,50.0,0,USD,0.004783054321831227,0.0,0.004783054321831227,-1.0,0
C0867,Brand_15,luxury,google_ads,UK,Students,2023-10-01,2023-10-09,Upgrade your luxury game with exclusive deals for UK.,Shop now,images/c0867.jpg,336830,6308,66,207215,2335.19,26400,USD,0.018727548021257014,0.01046290424857324,0.018923492563013983,10.305289933581422,0
C0868,Brand_11,luxury,google_ads,AE,Families,2024-08-09,2024-08-22,Upgrade your luxury game with exclusive deals for AE.,Shop now,images/c0868.jpg,12741,304,3,10631,115.73,1200,USD,0.023859979593438507,0.009868421052631578,0.024095439918373755,9.368962239695843,1
C0869,Brand_7,electronics,tiktok,UK,Families,2023-06-20,2023-07-16,New arrivals in electronics just dropped. Don't miss out!,Get offer,images/c0869.jpg,255777,3843,67,197806,913.77,13400,USD,0.015024806765268182,0.017434296122820714,0.015286753695602028,13.664521706775227,0
C0870,Brand_7,luxury,instagram,UK,Millennial Professionals,2023-10-22,2023-11-14,Limited time offer on our luxury collection. Shop now and save big!,Sign up,images/c0870.jpg,69362,935,20,48850,530.26,8000,USD,0.01348000346010784,0.0213903743315508,0.013768345780110146,14.086938483008336,0
C0871,Brand_19,luxury,facebook,UK,Gen Z - Urban,2024-08-15,2024-08-28,Top-rated luxury loved by customers like you. Check it out.,Sign up,images/c0871.jpg,76017,717,1,47623,428.53,400,USD,0.009432100714313904,0.001394700139470014,0.009445255666495652,-0.06657643572211974,0
